id,verification_status,owner_id,created_by,customer_id,property_type,property_category,district_id,municipal_id,province_id,city,seeking_address,property_face,build_date,layout,property_area,area_unit,parking_space,car_parking,bike_parking,compound,road_size,road_type,minimum_budget,minimum_budget_unit,maximum_budget,maximum_budget_unit,delete,status,agreement_image,created_at,updated_at,property_remarks,address_remarks,ward_num,map_url,amenities,share_map_url,verification_note
725,pending,3,3,1907,LAND,,38,224,4,,methlang  saragkot,,,,2,ROPANI,,,,,,,2,CRORE,3,CRORE,1,ACTIVE,,2026-01-28T08:08:08.000Z,2026-01-28T08:08:08.000Z,,,18,,,,
726,pending,3,3,1908,LAND,RESIDENTIAL,38,224,4,pokhara,parsyang masbar malepatan,,,,18/40,HAAT,,,,,,,1.5,CRORE,1.5,CRORE,1,ACTIVE,,2026-01-28T08:15:24.000Z,2026-01-28T08:15:24.000Z,,,5,,,,
727,pending,3,3,1909,LAND,RESIDENTIAL,38,224,4,pokhara,malepatan parsyang,,,,25/50,HAAT,,,,,,,150,LAKHS,180,LAKHS,1,ACTIVE,,2026-01-28T08:20:18.000Z,2026-01-28T08:20:18.000Z,,,5,,,,
728,pending,3,3,1911,LAND,RESIDENTIAL,38,224,4,pokhara,chauthe gharipatan,,,,4,AANA,,,,,,,60,LAKHS,75,LAKHS,1,ACTIVE,,2026-01-29T09:26:59.000Z,2026-01-29T09:26:59.000Z,,,14,,,,
729,pending,3,3,1912,LAND,RESIDENTIAL,38,224,4,pokhara,bijyapur to chorepatan,,,,18/40,HAAT,,,,,,,45,LAKHS,55,LAKHS,1,ACTIVE,,2026-01-29T09:33:54.000Z,2026-01-29T09:33:54.000Z,,,26,,,,
730,pending,3,3,1913,LAND,RESIDENTIAL,38,224,4,,Ratnachowk nagdhunga jmc college area,,,,6,AANA,,,,,,,2.5,CRORE,2.5,CRORE,1,ACTIVE,,2026-01-29T09:41:54.000Z,2026-01-29T09:41:54.000Z,,,,,,,
731,pending,3,3,1914,LAND,RESIDENTIAL,38,224,4,Pokhara,"Birauta ,BP marga, shangrila hotel area",,,,20/45,HAAT,,,,,,,1.5,CRORE,1.5,CRORE,1,ACTIVE,,2026-01-29T09:48:38.000Z,2026-01-29T09:48:38.000Z,,,17,,,,
732,pending,3,3,1915,LAND,RESIDENTIAL,38,224,4,pokhara,"khaltemasina, tutunga, lekhnath area",,,,5,AANA,,,,,,,60,LAKHS,70,LAKHS,1,ACTIVE,,2026-01-29T09:59:06.000Z,2026-01-29T09:59:06.000Z,,,14,,,,
733,pending,3,3,1916,LAND,,38,224,4,Pokhara,"Nagdhunga, jmc college pachadi side",,,,16/40,HAAT,,,,,,,1.6,CRORE,1.6,CRORE,1,ACTIVE,,2026-01-29T10:07:11.000Z,2026-01-29T10:07:11.000Z,,,8,,,,
734,pending,3,3,1919,LAND,RESIDENTIAL,38,224,4,pokhara,"sishuwa, PU area",,,,5,AANA,,,,,,,40,LAKHS,45,LAKHS,1,ACTIVE,,2026-02-01T06:43:53.000Z,2026-02-01T06:43:53.000Z,,,30,,,,
735,pending,3,3,1920,LAND,RESIDENTIAL,38,224,4,pokhara,methlang area,,,,20/70,HAAT,,,,,,,150,LAKHS,150,LAKHS,1,ACTIVE,,2026-02-01T06:49:42.000Z,2026-02-01T06:49:42.000Z,,,18,,,,
736,pending,3,3,1921,LAND,RESIDENTIAL,38,224,4,pokhara,"purano airport , jmc area",,,,3-5,AANA,,,,,,,1,CRORE,1,CRORE,1,ACTIVE,,2026-02-01T07:00:33.000Z,2026-02-01T07:00:33.000Z,,,17,,,,
737,pending,3,3,1922,LAND,RESIDENTIAL,38,224,4,pokhara,"Nayabajar,Newroad",,,,5,AANA,,,,,,,2.5,CRORE,2.5,CRORE,1,ACTIVE,,2026-02-01T07:06:07.000Z,2026-02-01T07:06:07.000Z,,,4,,,,
738,pending,3,3,1923,LAND,RESIDENTIAL,38,224,4,pokhara,"srijanachowk,0 km, Alumaila chowk area",,,,20/40,HAAT,,,,,,,1.8,CRORE,1.8,CRORE,1,ACTIVE,,2026-02-01T07:12:51.000Z,2026-02-01T07:12:51.000Z,,,8,,,,
739,pending,3,3,1902,HOUSE,,38,224,4,Pokhara,"Chauthe, khasibajar area",,,1R,20/40,HAAT,YES,,,,,,1.5,CRORE,1.5,CRORE,1,ACTIVE,,2026-02-01T08:06:47.000Z,2026-02-01T08:06:47.000Z,,,14,,,,
740,pending,3,3,1924,HOUSE,RESIDENTIAL,38,224,4,pokhara,"Fulbari, ranipauwa, sitaldevi",,,1R,5,AANA,YES,,,,,,2,CRORE,2,CRORE,1,ACTIVE,,2026-02-01T08:12:19.000Z,2026-02-01T08:12:19.000Z,,,11,,,,
741,pending,3,3,1928,HOUSE,RESIDENTIAL,38,224,4,pokhara,chauthe,,,1R,22/40,HAAT,YES,,,,,,1.5,CRORE,1.5,CRORE,1,ACTIVE,,2026-02-01T08:25:48.000Z,2026-02-01T08:25:48.000Z,,,14,,,,
742,pending,3,3,1931,LAND,RESIDENTIAL,38,224,4,pokhara,"lakeside, jmc ,mustangchowk",,,,20/50,HAAT,,,,,,BLACK-TOPPED,2,CRORE,2.5,CRORE,1,ACTIVE,,2026-02-04T09:10:04.000Z,2026-02-04T09:10:04.000Z,,,17,,,,
743,pending,3,3,1937,LAND,RESIDENTIAL,38,224,4,pokhara,Fulbari Ranipauwa Parsyang,,,,5,AANA,,,,,,,2,CRORE,2,CRORE,1,ACTIVE,,2026-02-06T10:09:30.000Z,2026-02-06T10:09:30.000Z,,,11,,,,
744,pending,3,3,1939,LAND,RESIDENTIAL,38,224,4,pokhara,"Chauthe ,birauta bijyapur",,,,20/40,HAAT,,,,,,,80,LAKHS,90,LAKHS,1,ACTIVE,,2026-02-06T10:17:34.000Z,2026-02-06T10:17:34.000Z,,,14,,,,
745,pending,3,3,1945,LAND,RESIDENTIAL,38,224,4,pokhara,Begnas tal najikai himal dekhine,,,,4-5,ROPANI,,,,,,,1,CRORE,1,CRORE,1,ACTIVE,,2026-02-11T04:58:28.000Z,2026-02-11T04:58:28.000Z,,,31,,,,
746,pending,3,3,1941,LAND,RESIDENTIAL,38,224,4,Pokhara,"sitaladevi ,nadipur,fulbari,Ranipauwa",,,,20/45,HAAT,,,,,,,2,CRORE,2,CRORE,1,ACTIVE,,2026-02-11T05:15:58.000Z,2026-02-11T05:15:58.000Z,,,12,,,,
747,pending,3,3,1946,LAND,RESIDENTIAL,38,224,4,pokhara,"Malepatan,zero km.",,,,20/40,HAAT,,,,,,BLACK-TOPPED,2,CRORE,2,CRORE,1,ACTIVE,,2026-02-11T05:25:57.000Z,2026-02-11T05:25:57.000Z,,,5,,,,
748,pending,3,3,1947,LAND,RESIDENTIAL,38,224,,pokhara,"Lakeside,malepatan,ratnachowk,srijanachowk,masbar,zero km,",,,,5-8,AANA,,,,,,,0,CRORE,0,CRORE,1,ACTIVE,,2026-02-11T05:43:25.000Z,2026-02-11T05:44:37.000Z,1.50crore cash+1.50crore land,,6,,,,
749,pending,3,3,1948,LAND,RESIDENTIAL,38,224,4,Pokhara,"Amarsingh ,sirjanachowk",,,,20/45,HAAT,,,,,,BLACK-TOPPED,2.5,CRORE,2.5,CRORE,1,ACTIVE,,2026-02-11T05:59:50.000Z,2026-02-11T05:59:50.000Z,,,10,,,,
750,pending,3,3,1555,LAND,RESIDENTIAL,38,224,4,pokhara,sitaldevi area,,,,18/40,HAAT,,,,,,BLACK-TOPPED,1.5,CRORE,1.5,CRORE,1,ACTIVE,,2026-02-11T06:09:01.000Z,2026-02-11T06:09:01.000Z,,,12,,,,
751,pending,3,3,1951,LAND,RESIDENTIAL,38,224,4,pokhara,Ranipauwa- amarsingh,,,,18/45,HAAT,,,,,,,1.6,CRORE,1.7,CRORE,1,ACTIVE,,2026-02-11T06:25:01.000Z,2026-02-11T06:25:01.000Z,,,10,,,,
752,pending,3,3,1952,HOUSE,RESIDENTIAL,38,224,4,Pokhara,"Malepatan,fulbari area",,,1R,4,AANA,YES,,,,,,1.25,CRORE,1.25,CRORE,1,ACTIVE,,2026-02-11T06:32:04.000Z,2026-02-11T06:32:04.000Z,,,11,,,,
753,pending,3,3,1953,HOUSE,RESIDENTIAL,38,224,4,pokhara,"Miyapatan,fulbari,chapapani,sitaladevi,bhadrakali",,,1R,20/40,HAAT,YES,,,,,,1.3,CRORE,1.3,CRORE,1,ACTIVE,,2026-02-11T06:40:09.000Z,2026-02-11T06:40:09.000Z,,,12,,,,
754,pending,3,3,1954,HOUSE,RESIDENTIAL,38,224,4,pokhara,Chauthe kudahar area,,,1R,20/40,HAAT,YES,,,,,,1,CRORE,1.5,CRORE,1,ACTIVE,,2026-02-11T06:48:16.000Z,2026-02-11T06:48:16.000Z,,,14,,,,
755,pending,3,3,1955,HOUSE,RESIDENTIAL,38,224,4,Pokhara,"Bhadrakali,Fulbari,ranipauwa,sitaldevi,Hospitalchowk",,,1R,20/40,HAAT,YES,,,,,,1.3,CRORE,1.5,CRORE,1,ACTIVE,,2026-02-11T07:13:56.000Z,2026-02-11T07:13:56.000Z,,,12,,,,
756,pending,3,3,1966,FLAT,RESIDENTIAL,38,224,4,Pokhara,Chauthe Bp marga,,,1R,4,AANA,YES,,,,,,1.3,CRORE,1.5,CRORE,1,ACTIVE,,2026-02-13T06:21:05.000Z,2026-02-13T06:21:05.000Z,,,14,,,,
757,pending,3,3,1967,HOUSE,RESIDENTIAL,38,224,4,pokhara,"Birauta, fulbari",,,1R,5,AANA,YES,,,,,,2,CRORE,3,CRORE,1,ACTIVE,,2026-02-13T06:26:26.000Z,2026-02-13T06:26:26.000Z,,,17,,,,
758,pending,3,3,1968,HOUSE,RESIDENTIAL,38,224,4,pokhara,"malepatan,zero km, Rambajar,masbar, Buddha chowk",,,4BHK,5,AANA,YES,,,,,,1.5,CRORE,2,CRORE,1,ACTIVE,,2026-02-13T06:33:58.000Z,2026-02-13T06:33:58.000Z,,,5,,,,
759,pending,3,3,1969,LAND,RESIDENTIAL,38,224,4,pokhara,"Amarsingh, hospitalchowk",,,,1,ROPANI,,,,,,,10,CRORE,15,CRORE,1,ACTIVE,,2026-02-13T06:51:32.000Z,2026-02-13T06:51:32.000Z,,,10,,,,
760,pending,3,3,1970,LAND,RESIDENTIAL,38,224,4,Pokhara,"Bagaletol Sirjana chowk,alumaila chowk",,,,20/70,HAAT,,,,,,,3,CRORE,3.5,CRORE,1,ACTIVE,,2026-02-13T07:03:17.000Z,2026-02-13T07:03:17.000Z,,,8,,,,
761,pending,3,3,1975,LAND,RESIDENTIAL,38,224,4,pokhara,fulbari area,,,,"16/40,18/40",HAAT,,,,,,,1,CRORE,1.15,CRORE,1,ACTIVE,,2026-02-19T07:48:26.000Z,2026-02-19T07:48:26.000Z,,,11,,residential,,
764,pending,3,3,1976,LAND,RESIDENTIAL,38,224,4,pokhara,"Nayabajar,newroad,lakeside, ranipauwa",,,,1,ROPANI,,,,,30,,5,CRORE,5,CRORE,1,ACTIVE,,2026-02-19T08:53:27.000Z,2026-02-19T08:53:27.000Z,,,4,,,,
765,pending,3,3,1977,LAND,RESIDENTIAL,38,224,4,pokhara,"Mustang chowk,Birauta",,,,20/40,HAAT,,,,,,,2,CRORE,2,CRORE,1,ACTIVE,,2026-02-19T10:09:44.000Z,2026-02-19T10:09:44.000Z,highway najikai,,17,,,,
766,pending,3,3,1980,LAND,RESIDENTIAL,38,224,4,kaski,"Bhotechautara,Chauthe",,,,4,AANA,,,,,,BLACK-TOPPED,60,LAKHS,70,LAKHS,1,ACTIVE,,2026-02-19T10:31:58.000Z,2026-02-19T10:31:58.000Z,,,14,,,,
767,pending,3,3,1981,LAND,RESIDENTIAL,38,224,4,pokhara,Birauta area,,,,18/38,HAAT,,,,,,,1.2,CRORE,1.2,CRORE,1,ACTIVE,,2026-02-19T10:36:35.000Z,2026-02-19T10:36:35.000Z,,,17,,,,
768,pending,3,3,1982,LAND,RESIDENTIAL,38,224,4,pokhara,Amarsingh chauthe,,,,"5,6",AANA,,,,,,,0,CRORE,0,CRORE,1,ACTIVE,,2026-02-19T11:00:09.000Z,2026-02-19T11:00:09.000Z,,,14,,,,
769,pending,3,3,1983,LAND,SEMI_COMMERCIAL,38,224,4,pokhara,"Buddha chowk, bijyapur arghauchowk chauthe baglung bus park",,,,43,AANA,,,,,20,BLACK-TOPPED,15,CRORE,15,CRORE,1,ACTIVE,,2026-02-22T11:45:46.000Z,2026-02-22T11:45:46.000Z,,,14,,,,
770,pending,3,3,1986,LAND,RESIDENTIAL,38,224,4,pokhara,malepatan parsyang archalbot ranipauwa,,,,20/40,HAAT,,,,,,,1.5,CRORE,1.5,CRORE,1,ACTIVE,,2026-02-22T11:50:10.000Z,2026-02-22T11:50:10.000Z,,,5,,,,
771,pending,3,3,424,LAND,AGRICULTURE,38,224,4,pokhara,rithepani talchowk,,,,4-5,ROPANI,,,,,,,3,CRORE,3,CRORE,1,ACTIVE,,2026-02-23T05:28:23.000Z,2026-02-23T05:28:23.000Z,,,27,,,,
772,pending,3,3,1988,LAND,RESIDENTIAL,38,224,4,pokhara,ratnachowk fulbari,,,,20/50,HAAT,,,,,,,2,CRORE,2,CRORE,1,ACTIVE,,2026-02-23T05:41:29.000Z,2026-02-23T05:41:29.000Z,,,8,,,,
773,pending,3,3,1989,LAND,RESIDENTIAL,38,224,4,pokhara,ranipauwa fulbari aaudhyogik chetra kaudada,,,,4-5,AANA,,,,,,,1.4,CRORE,1.4,CRORE,1,ACTIVE,,2026-02-23T07:17:32.000Z,2026-02-23T07:17:32.000Z,,,11,,,,
774,pending,3,3,1990,LAND,RESIDENTIAL,38,224,4,pokhara,ratodada area,,,,20/40,HAAT,,,,,,,60,LAKHS,70,LAKHS,1,ACTIVE,,2026-02-23T07:48:18.000Z,2026-02-23T07:48:18.000Z,,,14,,,,
775,pending,3,3,1993,LAND,RESIDENTIAL,38,224,4,pokhara,balodaya chowk birauta,,,,20/40,HAAT,,,,,,,1,CRORE,1,CRORE,1,ACTIVE,,2026-02-23T07:57:17.000Z,2026-02-23T07:57:17.000Z,,,17,,,,
776,pending,3,3,1994,LAND,RESIDENTIAL,38,224,4,pokhara,Astham dhetal gau,,,,1,ROPANI,,,,,,,40,LAKHS,40,LAKHS,1,ACTIVE,,2026-02-23T08:11:01.000Z,2026-02-23T08:11:01.000Z,mountain view,,11,,,,
777,pending,3,3,1995,LAND,RESIDENTIAL,38,224,4,pokhara,"siddhartha chowk,hari chowk,zero km,lakeside",,,,20/60,HAAT,,,,,,,8,CRORE,8,CRORE,1,ACTIVE,,2026-02-23T10:00:39.000Z,2026-02-23T10:00:39.000Z,,,5,,,,
778,pending,3,3,1996,LAND,RESIDENTIAL,38,224,4,pokhara,"nadipur, bagar",,,,18/40,HAAT,,,,,,,2.5,CRORE,2.5,CRORE,1,ACTIVE,,2026-02-23T10:05:16.000Z,2026-02-23T10:05:16.000Z,,,3,,,,
779,pending,3,3,2000,LAND,RESIDENTIAL,38,224,4,pokhara,"alumaila chowk, newroad, ranipauwa",,,,20/60,HAAT,,,,,,,2,CRORE,2,CRORE,1,ACTIVE,,2026-02-24T09:59:24.000Z,2026-02-24T09:59:24.000Z,,,9,,,,
780,pending,3,3,2001,HOUSE,RESIDENTIAL,38,224,4,pokhara,fulbari area,,,1R,5,AANA,,,,,,,2,CRORE,2.5,CRORE,1,ACTIVE,,2026-02-24T11:17:06.000Z,2026-02-24T11:18:20.000Z,,,11,,,,
781,pending,3,3,2007,LAND,RESIDENTIAL,,224,4,Pokhara,"srijanachowk, bagale tol",,,,20/40,HAAT,,,,,,,2,CRORE,2.5,CRORE,1,ACTIVE,,2026-02-27T10:14:04.000Z,2026-02-27T10:14:04.000Z,,,8,,,,
782,pending,3,3,2012,LAND,RESIDENTIAL,38,224,4,pokhara,birauta,,,,25/50,HAAT,,,,,,,1.7,CRORE,1.7,CRORE,1,ACTIVE,,2026-03-01T07:36:14.000Z,2026-03-01T07:36:14.000Z,,,17,,,,
783,pending,3,3,2012,LAND,RESIDENTIAL,38,224,4,pokhara,birauta,,,,25/50,HAAT,,,,,,,1.7,CRORE,1.7,CRORE,1,ACTIVE,,2026-03-01T07:45:37.000Z,2026-03-01T07:45:37.000Z,,,17,,,,
784,pending,3,3,2012,LAND,RESIDENTIAL,38,224,4,pokhara,birauta,,,,25/50,HAAT,,,,,,,1.7,CRORE,1.7,CRORE,1,ACTIVE,,2026-03-01T07:45:37.000Z,2026-03-01T07:45:37.000Z,,,17,,,,
786,pending,3,3,2015,LAND,RESIDENTIAL,38,224,4,pokhara,"Fulbari, amarsingh, ranipauwa",,,,5-8,AANA,,,,,,,3,CRORE,3,CRORE,1,ACTIVE,,2026-03-06T06:21:24.000Z,2026-03-06T06:21:24.000Z,,,10,,,,
787,pending,3,3,2016,LAND,RESIDENTIAL,38,224,4,Pokhara,"Sitaldevi ,gandaki hospital area, ctevt area, matepani,ranipauwa",,,,6-7,AANA,,,,,,,2.2,CRORE,2.3,CRORE,1,ACTIVE,,2026-03-06T06:27:18.000Z,2026-03-06T06:27:18.000Z,,,12,,,,
788,pending,3,3,227,LAND,RESIDENTIAL,38,224,4,pokhara,fulbari area,,,,22/60,HAAT,,,,,16,BLACK-TOPPED,3,CRORE,4,CRORE,1,ACTIVE,,2026-03-06T06:32:44.000Z,2026-03-06T06:32:44.000Z,,,11,,,,
